user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,Monthly_Charge,primary_device,household_size,created_at,churn
user_04806,briangonzalez@example.com,Jessica,Park,30,Male,USA,Illinois,New David,Premium,2025-06-13,True,21.99,Laptop,3,2022-10-05 05:49:01,0
user_04807,ssimpson@example.net,Kelly,West,33,Male,Canada,Quebec,Jeffreyfurt,Premium,2025-04-28,True,21.99,Gaming Console,2,2024-10-17 12:18:42,0
user_04808,huertagregg@example.net,Sabrina,Gibbs,41,Male,USA,Ohio,Brianborough,Basic,2025-01-24,True,9.99,Desktop,2,2025-06-25 03:07:37,0
user_04809,burnssandra@example.com,Alicia,Powell,20,Other,USA,Washington,Turnerborough,Premium,2022-11-06,True,21.99,Tablet,2,2023-07-12 11:40:54,0
user_04810,oscar80@example.org,Christina,Foster,42,Female,Canada,Alberta,Davidland,Basic,2024-10-11,False,9.99,Gaming Console,4,2023-07-13 14:19:36,1
user_04811,jacob33@example.com,Stephanie,Tate,34,Female,Canada,Quebec,Sharpberg,Premium,2024-08-05,True,21.99,Desktop,5,2025-05-04 16:55:24,0
user_04812,robert67@example.com,Christopher,Arnold,36,Male,USA,Pennsylvania,Meyerhaven,Standard,2024-09-14,True,15.99,Gaming Console,3,2024-02-08 22:54:08,0
user_04813,nicholas76@example.net,Deanna,Nelson,31,Male,USA,Texas,West Ricky,Premium+,2023-01-28,True,29.99,Mobile,4,2024-11-20 16:30:48,0
user_04814,asimmons@example.org,Joseph,Sellers,31,Male,USA,Virginia,Lake Jefferyburgh,Standard,2024-08-27,True,15.99,Mobile,2,2025-05-08 09:53:39,0
user_04815,lloydlynn@example.net,Jane,Parker,25,Male,USA,New York,East Kathrynberg,Standard,2024-11-20,True,15.99,Tablet,4,2024-08-24 13:43:59,0
user_04816,ramireztroy@example.com,Wendy,Benson,75,Male,USA,North Carolina,Lake Amanda,Standard,2025-02-13,True,15.99,Mobile,3,2025-03-01 12:16:01,0
user_04817,susancoffey@example.org,Susan,Ramos,35,Male,Canada,Alberta,Crosstown,Premium,2024-01-13,True,21.99,Tablet,2,2022-10-12 16:49:58,0
user_04818,david87@example.net,Brett,Thomas,33,Male,USA,Florida,Marshallton,Standard,2023-10-30,True,15.99,Mobile,1,2024-08-29 02:28:38,0
user_04819,taylor62@example.org,Christopher,Nunez,24,Female,Canada,Ontario,Davidfurt,Premium+,2023-02-23,True,29.99,Smart TV,2,2023-10-07 00:26:18,0
user_04820,nwise@example.net,Rebecca,Alvarez,38,Male,USA,New Jersey,Susanhaven,Basic,2025-03-25,True,9.99,Gaming Console,2,2023-01-22 11:16:03,0
user_04821,beardanna@example.com,Christian,Cooke,27,Female,Canada,Nova Scotia,North Lindsayview,Basic,2023-08-28,True,9.99,Gaming Console,2,2025-05-27 20:11:04,0
user_04822,mikekim@example.com,Charles,Mitchell,21,Female,USA,Arizona,Amandaborough,Standard,2023-02-14,True,15.99,Gaming Console,2,2023-08-31 19:06:29,0
user_04823,hbradshaw@example.net,Tamara,Martinez,33,Male,Canada,British Columbia,New Loriton,Standard,2022-09-25,True,15.99,Gaming Console,6,2024-02-13 02:31:05,0
user_04825,ericsmith@example.com,Haley,Johnston,58,Male,USA,Indiana,Port Amanda,Premium+,2024-07-05,True,29.99,Tablet,5,2023-04-14 11:09:02,0
user_04826,pmaldonado@example.org,Sydney,Nolan,51,Male,USA,Washington,East Elizabeth,Standard,2025-06-13,True,15.99,Gaming Console,3,2023-05-07 01:22:03,0
user_04827,jeffersondaniel@example.org,Karen,Norton,35,Male,USA,Maryland,Stephaniemouth,Standard,2023-05-18,True,15.99,Desktop,5,2023-11-16 20:25:45,0
user_04828,georgehenry@example.net,Pamela,Palmer,42,Male,USA,Pennsylvania,Erinmouth,Premium,2025-04-03,True,21.99,Desktop,1,2024-03-16 03:51:16,0
user_04829,psanchez@example.net,Ronald,Jackson,36,Male,USA,Maryland,Crystalberg,Standard,2023-07-08,True,15.99,Gaming Console,8,2025-07-04 09:49:21,0
user_04830,dcastaneda@example.com,Robert,Vincent,43,Other,Canada,Saskatchewan,South Jeremy,Premium,2024-03-27,True,21.99,Desktop,1,2022-10-08 05:35:07,0
user_04831,kellycallahan@example.com,Megan,Gillespie,42,Male,USA,Arizona,Johnsonland,Premium,2024-01-12,True,21.99,Smart TV,2,2024-11-08 03:25:05,0
user_04832,bullockdebra@example.net,Jamie,Sandoval,29,Male,Canada,Nova Scotia,New Josephmouth,Basic,2023-07-23,True,9.99,Gaming Console,3,2022-11-06 13:30:04,0
user_04833,jsimpson@example.org,Todd,Ibarra,40,Female,USA,Virginia,Meyermouth,Premium,2024-12-03,True,21.99,Gaming Console,2,2023-04-25 03:23:03,0
user_04834,marccalderon@example.org,Andrew,Walker,29,Female,Canada,Prince Edward Island,Vazqueztown,Premium+,2022-09-25,True,29.99,Gaming Console,5,2023-02-01 04:49:08,0
user_04835,brandon66@example.net,Andrew,King,35,Male,Canada,New Brunswick,Patrickmouth,Premium+,2023-10-22,True,29.99,Desktop,3,2022-08-07 22:42:08,0
user_04836,leekaylee@example.com,Amanda,Gordon,27,Other,USA,Georgia,Hughesmouth,Premium,2024-03-15,True,21.99,Tablet,6,2023-03-15 07:53:04,0
user_04837,briannadixon@example.com,Becky,Warren,44,Male,USA,Florida,Mayoville,Premium,2024-05-08,True,21.99,Mobile,2,2023-05-27 20:24:48,0
user_04838,nguyennicole@example.net,Richard,Nguyen,54,Female,Canada,New Brunswick,Port Lisaland,Premium,2025-02-11,True,21.99,Mobile,1,2024-05-18 11:14:10,0
user_04839,karinaferguson@example.com,Ryan,Garcia,41,Male,Canada,Ontario,Lake Jamesborough,Premium,2024-04-09,True,21.99,Gaming Console,2,2025-06-04 17:32:33,0
user_04840,marcusbrown@example.org,James,Harrington,29,Female,USA,Virginia,Sanchezland,Premium+,2023-10-03,True,29.99,Desktop,4,2024-06-11 21:44:50,0
user_04842,maynardangela@example.org,Joshua,Hernandez,38,Male,USA,Arizona,Millermouth,Premium,2023-07-17,True,21.99,Smart TV,3,2025-03-30 22:00:26,0
user_04843,justin95@example.net,Jessica,Dean,45,Male,USA,Pennsylvania,East Davidbury,Premium,2024-03-18,True,21.99,Laptop,1,2024-06-28 00:48:03,0
user_04844,annettesharp@example.com,Dustin,Hayden,48,Male,USA,Georgia,New Emma,Premium,2023-06-05,True,21.99,Mobile,2,2022-08-21 13:08:56,0
user_04845,gmitchell@example.net,Roger,Evans,24,Male,Canada,Manitoba,Harriston,Premium,2024-05-10,True,21.99,Smart TV,2,2023-02-09 17:25:37,0
user_04846,chelseagreen@example.org,Rebecca,Myers,54,Male,USA,Illinois,West Stevenfurt,Standard,2023-03-12,True,15.99,Gaming Console,1,2024-09-30 21:42:50,0
user_04847,ycarter@example.org,Lawrence,Lewis,8,Female,USA,Missouri,Brennanmouth,Premium+,2023-10-04,True,29.99,Gaming Console,2,2024-12-30 18:56:41,0
user_04848,kellie36@example.org,Cathy,Dunlap,22,Female,USA,Ohio,Peckview,Standard,2024-02-10,True,15.99,Tablet,3,2022-12-12 21:07:03,0
user_04849,pperez@example.net,Hunter,Garrett,35,Female,USA,Illinois,West Mark,Standard,2025-01-17,True,15.99,Desktop,2,2023-03-15 04:02:09,0
user_04850,marvinmartinez@example.net,Stephen,Green,18,Male,Canada,Nova Scotia,Colemanchester,Basic,2025-05-14,True,9.99,Gaming Console,1,2025-07-25 16:19:52,0
user_04851,jennifer92@example.net,Joseph,Rojas,44,Male,USA,Wisconsin,Kiddport,Premium+,2025-05-28,True,29.99,Smart TV,3,2023-02-19 06:19:28,0
user_04852,amanda87@example.com,Adam,Sandoval,39,Male,USA,Ohio,Maryberg,Standard,2025-05-17,False,15.99,Mobile,2,2024-05-18 05:32:54,1
user_04853,ndelgado@example.org,Eric,Hunt,35,Female,Canada,Ontario,Port Laurie,Standard,2022-09-22,True,15.99,Smart TV,5,2023-06-19 08:49:46,0
user_04854,alisonstone@example.net,Robert,Washington,43,Male,USA,Pennsylvania,Lake Christopherhaven,Premium,2023-05-09,True,21.99,Mobile,2,2024-11-02 22:10:56,0
user_04855,ahouse@example.com,Lori,Evans,32,Male,USA,New Jersey,Lake Brett,Basic,2023-02-17,True,9.99,Desktop,4,2025-06-02 16:55:30,0
user_04856,amymoore@example.com,Ashley,Lane,30,Male,Canada,Ontario,South Stephen,Standard,2024-09-21,True,15.99,Smart TV,4,2024-06-16 20:56:28,0
user_04857,pamela51@example.org,Amanda,Tucker,51,Male,USA,Illinois,Williamsstad,Standard,2023-01-02,False,15.99,Desktop,3,2024-03-06 08:54:37,1
user_04858,shaffermichael@example.org,Thomas,Perez,39,Female,Canada,Prince Edward Island,Lake Karenville,Premium,2023-06-15,True,21.99,Mobile,2,2023-07-30 03:21:31,0
user_04859,rogergomez@example.net,Ashley,Mcdowell,22,Male,Canada,British Columbia,North Julia,Basic,2024-10-31,True,9.99,Laptop,3,2025-06-25 08:17:36,0
user_04860,patelandrea@example.org,Nathan,Maynard,30,Female,USA,Florida,North Albertville,Standard,2025-05-26,True,15.99,Tablet,2,2025-07-29 01:22:42,0
user_04861,ashleygonzalez@example.org,Michael,Mata,43,Female,Canada,Manitoba,East Cassie,Premium,2024-06-30,False,21.99,Smart TV,2,2024-02-27 13:35:57,1
user_04862,colemanmark@example.org,Veronica,Estes,35,Male,USA,Tennessee,Danielmouth,Standard,2023-08-02,True,15.99,Gaming Console,1,2022-11-29 04:04:58,0
user_04863,jamie23@example.org,David,Madden,41,Female,Canada,Prince Edward Island,Lindseyhaven,Premium,2024-03-17,False,21.99,Gaming Console,1,2022-09-18 06:19:00,1
user_04864,kimberly67@example.com,Megan,Byrd,34,Female,USA,New York,Jayfurt,Premium,2025-02-07,True,21.99,Tablet,4,2024-03-13 21:06:18,0
user_04865,daniellejones@example.org,Alexis,Hammond,39,Male,USA,Tennessee,Lucasville,Premium,2022-10-26,True,21.99,Mobile,3,2023-08-31 10:46:07,0
user_04866,rgordon@example.org,Michael,Mitchell,34,Prefer not to say,Canada,Quebec,Maxwellmouth,Premium+,2024-01-30,True,29.99,Smart TV,5,2024-11-22 00:04:25,0
user_04867,kevinrandall@example.com,Anna,Young,35,Female,Canada,Saskatchewan,New Scottstad,Premium,2025-03-21,True,21.99,Desktop,2,2023-05-03 04:29:08,0
user_04868,james07@example.com,Morgan,Jones,37,Female,Canada,Nova Scotia,Bradleychester,Standard,2024-04-14,True,15.99,Smart TV,2,2024-03-01 19:35:26,0
user_04870,uparker@example.org,Emily,Mcdaniel,56,Female,Canada,Prince Edward Island,Kathleenbury,Premium,2025-03-03,True,21.99,Tablet,2,2024-01-14 02:15:32,0
user_04871,fflores@example.com,Johnny,Schmidt,22,Male,USA,Texas,Sarahmouth,Standard,2023-01-20,True,15.99,Tablet,6,2024-10-25 14:06:10,0
user_04872,jmcclain@example.com,Nicole,Williams,-4,Male,Canada,British Columbia,East Sarahshire,Standard,2022-11-28,True,15.99,Smart TV,4,2023-06-07 05:38:32,0
user_04873,dixonholly@example.org,Aimee,Thompson,25,Female,USA,Massachusetts,New Danielle,Standard,2022-11-04,True,15.99,Gaming Console,4,2022-11-08 01:37:15,0
user_04874,millerjoshua@example.net,Curtis,Green,48,Female,USA,New York,Tinaview,Standard,2024-02-22,True,15.99,Laptop,3,2022-08-22 20:49:44,0
user_04875,enelson@example.net,James,Walsh,35,Female,USA,New Jersey,Curtisshire,Standard,2025-05-26,True,15.99,Desktop,5,2025-05-15 18:51:43,0
user_04876,douglas74@example.net,Alex,Wolf,38,Male,USA,Maryland,Davismouth,Premium,2025-03-06,True,21.99,Laptop,1,2025-06-08 17:14:10,0
user_04877,leah87@example.org,Aaron,Meyers,34,Male,USA,California,North Carla,Basic,2024-02-07,True,9.99,Mobile,5,2023-03-18 22:03:03,0
user_04878,katherine32@example.com,Rebecca,Smith,35,Male,USA,Wisconsin,North Donald,Standard,2024-12-23,True,15.99,Tablet,5,2025-02-17 17:24:08,0
user_04879,mosskendra@example.net,Patrick,Morgan,9,Male,Canada,Prince Edward Island,Port Jessica,Basic,2023-05-29,True,9.99,Mobile,5,2024-05-03 17:29:57,0
user_04880,gloria42@example.org,Joseph,Webb,31,Female,USA,Texas,Davismouth,Standard,2025-01-08,True,15.99,Gaming Console,1,2024-06-05 10:07:29,0
user_04881,moniquegarza@example.org,Ronnie,Erickson,35,Male,USA,Georgia,Charlesfurt,Premium,2023-10-20,False,21.99,Tablet,3,2023-03-08 01:12:31,1
user_04883,ychandler@example.com,Jessica,Cervantes,33,Female,USA,North Carolina,Lake Nicoleport,Standard,2024-02-15,False,15.99,Tablet,1,2024-04-09 06:19:40,1
user_04884,haley69@example.net,Jason,Jackson,39,Other,USA,California,West Ashley,Standard,2023-03-03,True,15.99,Laptop,1,2024-05-03 08:53:29,0
user_04885,ericlewis@example.org,Joshua,Cooper,33,Male,USA,Tennessee,Kaylaburgh,Premium+,2024-01-11,True,29.99,Tablet,3,2024-11-13 05:08:40,0
user_04886,melissa66@example.com,Justin,Summers,38,Male,USA,Virginia,Lake Alyssa,Premium,2023-02-02,True,21.99,Tablet,2,2024-03-12 18:51:04,0
user_04887,fharris@example.com,Danielle,Carson,22,Female,USA,Texas,Gibsonchester,Premium,2023-02-03,True,21.99,Smart TV,2,2025-03-19 20:13:44,0
user_04888,dvaughn@example.net,Joshua,Salazar,52,Female,USA,Illinois,Brandonview,Basic,2024-06-14,True,9.99,Laptop,2,2023-10-24 22:09:04,0
user_04889,nrice@example.com,David,Brewer,16,Female,Canada,Quebec,Castroside,Standard,2025-06-13,True,15.99,Gaming Console,4,2024-03-21 08:30:24,0
user_04890,fatkins@example.net,Diane,Blackwell,33,Female,USA,Arizona,Morrowmouth,Premium,2024-03-27,False,21.99,Smart TV,3,2023-02-06 22:08:27,1
user_04892,susan70@example.net,Bryan,Diaz,13,Female,USA,Texas,Angelatown,Standard,2023-10-08,True,15.99,Smart TV,2,2025-01-28 09:52:57,0
user_04893,vanessa52@example.com,Ryan,Horton,45,Male,USA,Missouri,Stephenland,Basic,2025-02-02,True,9.99,Mobile,2,2025-01-23 03:18:23,0
user_04894,cynthia74@example.net,Sandra,Todd,35,Male,Canada,Nova Scotia,Jasminetown,Premium,2023-10-13,True,21.99,Smart TV,3,2024-08-09 05:19:43,0
user_04895,jennifer32@example.net,Lisa,Hood,10,Other,USA,Virginia,West Christopherfurt,Basic,2025-03-14,True,9.99,Smart TV,3,2024-11-06 18:14:51,0
user_04896,ashley31@example.net,Robert,Gonzalez,29,Female,USA,Pennsylvania,North Danielle,Premium,2023-09-22,True,21.99,Tablet,1,2023-03-04 02:53:21,0
user_04897,taylormartinez@example.net,Kristen,Cortez,33,Male,USA,Florida,Port Jonathanport,Premium,2024-02-24,True,21.99,Smart TV,2,2025-06-26 10:34:58,0
user_04898,michael08@example.com,Benjamin,Hamilton,29,Female,USA,Virginia,North Sean,Standard,2024-08-05,True,15.99,Desktop,1,2024-12-16 08:54:49,0
user_04899,zwarner@example.com,Sandra,Martin,31,Male,USA,Washington,Port Daniellebury,Premium,2022-09-12,True,21.99,Desktop,5,2024-04-22 11:28:03,0
user_04900,rachaelhenderson@example.net,Brendan,Holloway,63,Male,USA,North Carolina,Bellmouth,Basic,2023-11-20,True,9.99,Desktop,3,2022-11-16 22:00:19,0
user_04901,brandonlewis@example.net,Willie,Lloyd,28,Prefer not to say,USA,Virginia,West Calvintown,Premium,2025-06-09,True,21.99,Mobile,6,2023-01-05 16:45:24,0
user_04902,uhoward@example.com,Scott,Gonzalez,35,Female,Canada,Nova Scotia,Jenniferhaven,Standard,2024-06-27,True,15.99,Laptop,2,2024-03-06 12:26:18,0
user_04903,alexander71@example.com,Spencer,Nash,33,Other,USA,Illinois,Gonzalezborough,Premium,2023-09-10,True,21.99,Gaming Console,3,2025-01-21 09:39:55,0
user_04904,michelle80@example.net,Teresa,Rivera,15,Female,USA,Texas,New Christopher,Standard,2023-12-13,True,15.99,Tablet,2,2024-10-23 08:01:01,0
user_04906,heatherbond@example.net,Matthew,Simpson,37,Prefer not to say,USA,Washington,New Mollystad,Premium+,2024-03-15,False,29.99,Gaming Console,2,2023-07-31 23:37:59,1
user_04907,nhill@example.com,Ryan,Whitney,39,Female,Canada,Nova Scotia,East Jessica,Basic,2024-04-05,True,9.99,Mobile,2,2025-03-14 15:46:43,0
user_04908,garciamichael@example.net,Candace,Rhodes,29,Female,Canada,Alberta,New Williamborough,Premium,2025-05-07,True,21.99,Tablet,4,2023-11-13 05:55:47,0
user_04910,mhorton@example.net,Donald,Anderson,28,Other,Canada,Manitoba,Gordonburgh,Basic,2024-08-08,False,9.99,Gaming Console,2,2024-12-28 13:13:11,1
user_04911,anita79@example.com,Tamara,Anthony,35,Female,USA,Washington,Whiteton,Premium,2025-04-10,True,21.99,Tablet,5,2024-06-17 10:34:20,0
user_04912,kimberlymartinez@example.org,Brenda,Bradley,25,Female,USA,Pennsylvania,West Debbie,Basic,2023-01-06,True,9.99,Smart TV,2,2025-05-17 04:22:16,0
user_04913,qhuynh@example.org,Jose,Webb,46,Female,Canada,Quebec,South William,Premium+,2023-07-14,True,29.99,Mobile,4,2025-01-20 19:45:17,0
user_04914,haley84@example.org,Kevin,Sanchez,43,Female,USA,Ohio,West Robert,Premium,2023-01-23,True,21.99,Laptop,4,2023-04-09 16:11:47,0
user_04915,mullenrebecca@example.org,Curtis,Phillips,33,Female,USA,New York,Herreraburgh,Standard,2024-07-02,True,15.99,Tablet,3,2024-12-13 04:16:09,0
user_04916,amanda38@example.net,Misty,Phillips,37,Female,USA,California,Hortonmouth,Standard,2025-02-24,True,15.99,Tablet,4,2023-10-14 07:55:08,0
user_04917,juan11@example.com,Harold,Stewart,21,Female,USA,Ohio,East Patriciaburgh,Basic,2024-01-23,True,9.99,Smart TV,3,2024-04-06 03:47:43,0
user_04918,burgesslori@example.org,Richard,Hawkins,37,Female,USA,Arizona,South Johnmouth,Standard,2024-04-14,True,15.99,Desktop,3,2023-12-20 17:01:45,0
user_04919,justin28@example.org,Kyle,Dunlap,33,Male,USA,New Jersey,South Ericstad,Basic,2024-11-16,True,9.99,Laptop,2,2024-02-08 15:40:26,0
user_04920,gerald96@example.org,Stacey,Garcia,49,Female,USA,Illinois,Port Rebeccaville,Basic,2024-04-14,True,9.99,Smart TV,2,2022-11-30 09:52:43,0
user_04921,scottbartlett@example.net,Ryan,Sweeney,20,Male,Canada,Saskatchewan,East Codyview,Premium+,2022-12-21,True,29.99,Gaming Console,3,2025-07-28 11:23:28,0
user_04922,rrivera@example.org,Joshua,Davidson,35,Female,Canada,Saskatchewan,Fieldstown,Standard,2023-01-28,True,15.99,Desktop,5,2022-11-21 11:32:16,0
user_04923,edward30@example.com,Emma,Dominguez,50,Male,Canada,Saskatchewan,Richardchester,Premium,2024-01-09,True,21.99,Desktop,2,2024-04-29 06:43:27,0
user_04924,lauren24@example.net,Paul,Carlson,29,Prefer not to say,USA,Texas,North Kimberlyshire,Standard,2024-05-10,True,15.99,Desktop,2,2025-03-16 02:00:41,0
user_04925,darius11@example.com,Jared,Pena,38,Male,USA,Texas,East Abigailshire,Premium,2022-12-14,True,21.99,Desktop,1,2024-01-27 05:07:51,0
user_04926,schmidtjerry@example.org,Jeffrey,Cole,51,Female,Canada,Newfoundland and Labrador,Port Melissaton,Standard,2024-09-13,True,15.99,Mobile,1,2024-12-04 08:11:18,0
user_04927,fallison@example.net,Paul,Zuniga,70,Male,USA,Missouri,West Amandahaven,Premium+,2023-09-05,True,29.99,Desktop,3,2023-02-20 07:42:39,0
user_04928,lyonserin@example.net,Nancy,Marks,42,Male,Canada,Saskatchewan,South Edwardland,Premium,2024-02-15,False,21.99,Mobile,1,2023-10-29 07:49:04,1
user_04930,yprice@example.com,Patricia,Wilkinson,47,Female,USA,Indiana,Beardview,Premium,2025-06-16,True,21.99,Mobile,2,2023-03-06 12:33:30,0
user_04931,gilbertjoseph@example.net,Randy,Davis,35,Female,USA,North Carolina,Davilafort,Basic,2024-01-20,True,9.99,Smart TV,4,2024-12-29 11:12:35,0
user_04932,jerry23@example.net,Michael,Washington,23,Male,USA,Virginia,Jacksonville,Standard,2024-12-23,True,15.99,Desktop,2,2024-03-09 22:49:26,0
user_04933,katherine60@example.com,Angela,Chavez,40,Male,USA,Tennessee,East Cassandraview,Basic,2025-05-04,True,9.99,Smart TV,2,2022-11-14 18:52:48,0
user_04934,denise80@example.com,Mary,Harper,44,Male,USA,Texas,North Stephanie,Basic,2024-07-02,True,9.99,Gaming Console,3,2024-05-17 02:00:19,0
user_04935,pamelarodriguez@example.com,Kristine,Hunter,24,Male,Canada,Quebec,Monicatown,Standard,2025-07-14,True,15.99,Mobile,2,2023-06-26 23:31:41,0
user_04936,mooremike@example.com,Matthew,Winters,24,Male,USA,North Carolina,Amberhaven,Premium,2024-04-16,True,21.99,Laptop,3,2024-03-03 01:16:33,0
user_04937,scottjessica@example.org,Carol,Matthews,24,Female,USA,Illinois,West Anita,Premium,2024-09-24,False,21.99,Smart TV,2,2024-11-01 15:03:31,1
user_04938,melissaharris@example.org,Arthur,Romero,15,Male,Canada,British Columbia,Port James,Standard,2023-10-17,True,15.99,Laptop,1,2023-10-19 11:10:19,0
user_04939,emma62@example.org,Heather,Robinson,22,Male,USA,Florida,Apriltown,Premium,2024-07-05,True,21.99,Laptop,2,2024-03-28 06:58:55,0
user_04940,wgrant@example.net,Bryan,Reed,7,Female,Canada,Manitoba,South Sarahborough,Basic,2022-11-21,True,9.99,Smart TV,2,2023-04-28 22:08:48,0
user_04941,sawyerjennifer@example.net,William,Hanson,50,Male,Canada,Nova Scotia,Schwartzport,Premium,2023-08-20,False,21.99,Gaming Console,2,2024-04-16 14:13:58,1
user_04942,breannayoung@example.com,Robert,Wolfe,29,Female,Canada,New Brunswick,Loriville,Standard,2023-07-22,True,15.99,Smart TV,2,2024-03-05 01:30:31,0
user_04943,xcox@example.net,Lauren,Carter,33,Female,USA,Virginia,East Rachelville,Premium,2023-06-19,False,21.99,Desktop,1,2022-10-02 09:47:02,1
user_04944,grobinson@example.org,William,Tran,28,Female,Canada,British Columbia,West Jesse,Standard,2022-12-14,True,15.99,Gaming Console,2,2023-04-17 22:24:16,0
user_04945,murraykevin@example.net,Melissa,Santos,35,Female,USA,Maryland,Coffeyborough,Standard,2022-11-14,False,15.99,Gaming Console,2,2023-10-31 15:11:34,1
user_04946,dtapia@example.com,Jennifer,Rivas,39,Female,USA,Wisconsin,Jasminebury,Premium,2024-06-09,True,21.99,Desktop,2,2023-08-16 07:33:00,0
user_04947,jessicadavis@example.net,Adam,Anderson,34,Male,USA,Missouri,Carrieborough,Standard,2024-02-05,True,15.99,Gaming Console,4,2022-09-21 22:31:59,0
user_04948,aharmon@example.com,Patrick,Dixon,44,Female,Canada,Manitoba,West Jessica,Standard,2024-08-09,True,15.99,Mobile,4,2025-01-01 23:16:38,0
user_04949,khartman@example.net,Wesley,Horton,50,Male,Canada,New Brunswick,Evansbury,Basic,2022-11-01,True,9.99,Tablet,2,2024-03-30 22:25:43,0
user_04950,aprileverett@example.com,Steven,Cannon,35,Male,USA,Ohio,Carpenterton,Premium+,2023-07-19,True,29.99,Desktop,2,2025-05-09 18:11:18,0
user_04951,jeffery25@example.com,Michael,Beck,35,Female,USA,New Jersey,Burketon,Standard,2023-02-19,True,15.99,Laptop,2,2023-01-25 17:40:53,0
user_04952,elizabeth90@example.org,Jennifer,Ayala,37,Female,USA,Arizona,Anthonyview,Premium,2025-02-27,True,21.99,Desktop,2,2024-04-22 05:12:12,0
user_04953,bridget28@example.net,Angela,Snyder,23,Male,Canada,British Columbia,Sarahland,Standard,2024-05-04,False,15.99,Tablet,2,2022-11-08 05:22:24,1
user_04954,smithchad@example.org,Veronica,Ward,35,Male,USA,Wisconsin,Ramirezmouth,Premium+,2024-01-15,True,29.99,Laptop,2,2024-02-21 18:30:57,0
user_04955,bishopcrystal@example.com,Eddie,Campbell,36,Female,USA,Ohio,Port Brett,Premium,2025-02-04,True,21.99,Desktop,2,2025-04-11 02:23:36,0
user_04956,aortiz@example.com,Brett,Johnson,36,Female,USA,Pennsylvania,West Kristen,Standard,2024-12-28,True,15.99,Mobile,2,2025-04-10 08:10:59,0
user_04957,willievaldez@example.com,Donald,Harrison,26,Male,Canada,Saskatchewan,Brentport,Standard,2024-03-25,True,15.99,Mobile,4,2024-11-13 15:12:28,0
user_04958,andrew42@example.net,Paul,Jones,51,Female,USA,Washington,Chavezmouth,Premium+,2022-11-01,True,29.99,Mobile,4,2023-07-29 11:37:06,0
user_04959,kirbyanthony@example.org,Tyler,Torres,40,Female,Canada,Saskatchewan,Lake Michellefort,Premium,2023-03-30,True,21.99,Smart TV,2,2023-10-04 23:30:14,0
user_04960,tiffanysanchez@example.net,Daniel,Harris,23,Male,Canada,Saskatchewan,East Rebeccabury,Standard,2025-07-17,True,15.99,Desktop,4,2025-03-23 20:39:10,0
user_04961,tanyanelson@example.net,Mark,Warner,50,Female,USA,Michigan,New Alexandra,Standard,2022-08-22,False,15.99,Laptop,2,2023-07-03 06:29:22,1
user_04963,derrick14@example.com,Suzanne,Scott,38,Female,USA,Georgia,West Destinychester,Premium,2025-02-27,True,21.99,Tablet,2,2025-05-03 09:44:35,0
user_04964,vflores@example.org,Matthew,Rodriguez,7,Female,Canada,Nova Scotia,Port Mark,Standard,2022-08-29,True,15.99,Mobile,3,2025-03-08 18:23:21,0
user_04965,victoria25@example.net,Mary,Mcpherson,18,Female,USA,Missouri,East Charleschester,Standard,2023-09-10,True,15.99,Laptop,1,2023-04-28 02:59:45,0
user_04966,courtneymiller@example.net,Brett,Carter,34,Female,Canada,Nova Scotia,North Seth,Premium,2022-10-04,True,21.99,Laptop,1,2023-07-28 04:26:06,0
user_04967,qcooper@example.org,Jesus,Gould,39,Female,USA,Virginia,Reeseberg,Basic,2023-08-24,True,9.99,Smart TV,2,2024-10-03 03:33:20,0
user_04968,scott46@example.com,Douglas,Garcia,19,Female,USA,Arizona,Lake Juan,Premium,2023-04-10,False,21.99,Tablet,3,2023-10-11 15:23:25,1
user_04969,oyoung@example.net,Amanda,Wright,49,Male,Canada,New Brunswick,Henrybury,Premium,2023-09-13,True,21.99,Laptop,3,2024-06-17 20:50:55,0
user_04970,palmersteven@example.com,David,Gonzalez,54,Male,USA,Florida,Jasonchester,Premium,2024-08-27,True,21.99,Laptop,1,2024-11-07 06:23:55,0
user_04971,tylervillanueva@example.org,Samuel,Gillespie,36,Male,USA,Ohio,East Timothy,Premium+,2023-05-31,True,29.99,Smart TV,7,2023-09-12 12:25:55,0
user_04972,greertammy@example.net,Tammy,James,28,Female,Canada,Quebec,West Hayley,Standard,2023-08-29,True,15.99,Desktop,3,2024-07-25 03:35:44,0
user_04973,cranecrystal@example.com,Elizabeth,Osborne,35,Prefer not to say,USA,Wisconsin,North Charlesville,Standard,2025-02-13,False,15.99,Mobile,6,2023-02-06 12:33:30,1
user_04974,jenniferwilliams@example.org,Alexander,Cohen,49,Male,USA,Pennsylvania,Matthewsside,Standard,2024-04-07,True,15.99,Laptop,1,2023-06-24 17:20:21,0
user_04975,joshuawelch@example.org,Gary,Brown,21,Other,USA,Wisconsin,South Jasonside,Basic,2025-04-24,True,9.99,Smart TV,1,2023-11-16 07:45:18,0
user_04976,dwaynedeleon@example.net,Holly,Kennedy,35,Male,Canada,Quebec,Alexanderland,Standard,2024-11-12,True,15.99,Laptop,3,2025-02-07 20:03:39,0
user_04977,garymann@example.org,Christopher,Cordova,30,Female,USA,Missouri,New Pamela,Standard,2025-05-19,True,15.99,Laptop,4,2023-01-07 23:24:55,0
