,user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,Monthly_Charge,primary_device,household_size,created_at,subscription_duration_days,account_age_days,senior_user,days_since_last_login,auto_renew,payment_failures,churn,watch_hours_L30_days
4049,user_04417,melissa57@example.com,Jacqueline,Jackson,36,Male,Canada,Ontario,Karenmouth,Premium,2024-05-01,True,21.99,Mobile,3,2023-09-07 01:02:10,808,1045,0,57,Yes,0,1,31
4050,user_04418,vanessa41@example.org,April,Nguyen,34,Male,USA,Indiana,East Christina,Premium,2023-06-15,True,21.99,Mobile,5,2023-02-03 01:06:59,1129,1261,0,19,Yes,0,0,32
4051,user_04419,michaelvaughan@example.net,Michael,Moran,35,Male,USA,Indiana,Lopezborough,Basic,2024-02-22,True,9.99,Mobile,2,2025-01-08 19:44:56,877,555,0,15,Yes,0,0,60
4052,user_04421,barnesbrian@example.net,Wendy,Yates,45,Male,USA,Ohio,East Margarettown,Basic,2024-12-07,True,9.99,Desktop,2,2022-09-27 22:36:23,588,1389,0,21,Yes,1,1,9
4053,user_04422,sanchezpaul@example.org,Carla,Robertson,37,Male,USA,New Jersey,Butlerfurt,Premium,2023-03-10,True,21.99,Desktop,2,2024-10-16 14:06:07,1226,640,0,23,Yes,0,0,14
4054,user_04423,gail91@example.org,Paula,Greene,15,Female,USA,Missouri,Lake Rhonda,Premium,2022-09-06,True,21.99,Mobile,2,2023-11-05 17:21:24,1411,986,0,14,Yes,0,0,39
4055,user_04424,katherine64@example.net,Jonathan,Mullins,29,Female,USA,Virginia,Devinland,Premium,2022-08-17,True,21.99,Laptop,2,2022-08-18 15:11:16,1431,1430,0,40,Yes,0,1,13
4056,user_04425,jason03@example.org,Kim,Grimes,28,Female,USA,Wisconsin,Garciaview,Standard,2024-08-12,True,15.99,Smart TV,2,2023-06-02 14:19:00,705,1142,0,22,No,0,0,4
4057,user_04426,kathleen63@example.net,Donald,Johnson,36,Male,USA,Tennessee,Jessicafort,Premium,2024-09-03,True,21.99,Laptop,1,2024-06-27 19:38:42,683,750,0,35,Yes,0,0,12
4058,user_04427,william54@example.org,John,Bullock,37,Male,USA,Maryland,Benjamintown,Premium,2024-07-23,True,21.99,Laptop,1,2022-11-23 11:57:10,725,1333,0,5,Yes,0,0,58
4059,user_04428,flemingalexis@example.com,Jasmine,Marquez,57,Female,USA,Wisconsin,Port Staceymouth,Standard,2023-03-10,True,15.99,Gaming Console,2,2025-05-20 19:34:16,1226,423,0,47,No,0,0,37
4060,user_04429,timothystrickland@example.net,Kimberly,Vaughn,24,Male,USA,Missouri,South Andrewshire,Standard,2023-06-08,True,15.99,Mobile,5,2025-03-21 07:00:22,1136,484,0,38,Yes,0,1,16
4061,user_04430,clarkdaniel@example.org,Ryan,Bradley,19,Male,USA,Virginia,South Wendy,Premium,2023-10-30,True,21.99,Desktop,6,2023-12-29 15:07:18,992,932,0,39,No,0,1,37
4062,user_04431,acastillo@example.org,Jasmine,Boone,32,Female,USA,Michigan,South Timothyburgh,Premium,2024-03-14,True,21.99,Mobile,5,2024-09-22 09:19:34,856,664,0,24,Yes,0,0,17
4063,user_04432,brownmaxwell@example.org,Bryan,Salinas,37,Male,USA,Missouri,Nathanmouth,Premium,2023-12-17,True,21.99,Laptop,2,2024-03-16 12:39:44,944,854,0,16,Yes,2,0,5
4064,user_04433,rachel41@example.org,Elizabeth,Carlson,59,Male,Canada,Quebec,West Jaredtown,Basic,2023-01-07,True,9.99,Desktop,7,2023-01-02 04:22:36,1288,1293,0,53,Yes,0,0,21
4065,user_04434,chudson@example.com,Christina,Williams,42,Female,Canada,New Brunswick,New Linda,Premium,2023-10-14,False,21.99,Mobile,1,2023-05-16 13:54:43,1008,1159,0,26,Yes,0,0,9
4066,user_04435,tlawrence@example.net,Joseph,Roberts,35,Female,USA,Maryland,East Andreaport,Premium,2022-08-05,True,21.99,Smart TV,5,2025-03-19 12:18:44,1443,486,0,22,Yes,1,0,38
4067,user_04436,michael70@example.org,Alexander,Romero,35,Female,USA,Pennsylvania,Port John,Basic,2023-09-19,True,9.99,Gaming Console,2,2025-05-07 11:33:31,1033,437,0,25,Yes,0,0,1
4068,user_04437,wilsonjames@example.org,Kristina,Gonzalez,40,Female,USA,Florida,Josephbury,Premium,2023-12-09,True,21.99,Mobile,5,2025-02-25 14:06:15,952,508,0,19,No,2,0,19
4069,user_04438,todd78@example.org,Laura,Kent,36,Female,USA,Georgia,Hallstad,Premium,2023-07-20,False,21.99,Desktop,2,2025-07-13 12:37:50,1094,370,0,41,Yes,0,1,23
4070,user_04439,chambersryan@example.com,Robert,Davis,35,Female,USA,Tennessee,West Jessica,Standard,2024-07-05,True,15.99,Smart TV,4,2023-05-17 16:07:08,743,1158,0,10,No,0,0,59
4071,user_04440,brittany51@example.net,Mary,Johnson,32,Other,USA,Tennessee,South Danielle,Premium,2024-06-29,True,21.99,Smart TV,1,2022-09-29 20:24:34,749,1387,0,36,Yes,2,1,0
4072,user_04441,jonesmary@example.net,Lori,Curry,33,Female,USA,Washington,South Angela,Premium,2025-03-31,True,21.99,Smart TV,2,2023-02-15 22:38:31,474,1248,0,4,No,0,0,44
4073,user_04442,oholloway@example.com,Darren,Bruce,33,Prefer not to say,USA,Washington,Port Patrickland,Basic,2024-07-18,True,9.99,Desktop,2,2024-02-18 13:43:58,730,881,0,59,Yes,1,1,38
4074,user_04443,robertmendez@example.org,Kathryn,Velasquez,35,Male,Canada,New Brunswick,West Edwardton,Premium,2024-03-23,True,21.99,Desktop,4,2025-04-01 23:48:17,847,472,0,25,Yes,0,0,22
4075,user_04446,casey20@example.org,James,Long,40,Male,USA,Arizona,South Kyle,Premium,2023-02-17,True,21.99,Smart TV,5,2024-05-13 21:37:37,1247,795,0,49,No,1,1,54
4076,user_04447,lstephens@example.org,David,Clark,41,Other,USA,Arizona,Lorettaview,Premium,2022-09-11,True,21.99,Tablet,1,2023-02-14 20:05:54,1406,1249,0,31,No,0,0,59
4077,user_04448,reginaldhuang@example.com,Michael,Williams,17,Female,USA,Texas,North Amber,Premium,2023-07-19,False,21.99,Smart TV,6,2022-09-08 18:01:09,1095,1409,0,36,Yes,1,1,41
4078,user_04449,mariowilliams@example.com,Kelly,Graham,34,Female,USA,Virginia,Rodriguezbury,Basic,2024-04-11,True,9.99,Mobile,5,2024-07-06 20:37:09,828,741,0,29,Yes,0,0,28
4079,user_04450,ssummers@example.org,Edward,Kennedy,18,Female,Canada,Manitoba,South Daniel,Premium,2024-01-20,True,21.99,Laptop,4,2022-11-05 05:22:25,910,1351,0,45,No,2,1,13
4080,user_04452,fgarcia@example.com,Austin,Ferguson,19,Male,Canada,Manitoba,Hannahmouth,Premium,2024-07-14,True,21.99,Laptop,3,2024-03-23 09:27:13,734,847,0,39,Yes,1,0,16
4081,user_04453,janetwilson@example.net,Andrea,Turner,12,Female,USA,New York,Lake Mario,Standard,2024-12-10,True,15.99,Gaming Console,2,2024-10-23 18:18:24,585,633,0,13,Yes,0,0,10
4082,user_04454,chenrandy@example.org,Natalie,Williams,41,Female,Canada,Quebec,Port Barbaramouth,Standard,2024-08-20,False,15.99,Tablet,2,2025-05-22 02:09:33,697,422,0,44,Yes,0,1,49
4083,user_04455,qwarner@example.com,Elijah,Grimes,40,Male,USA,Maryland,Alexanderbury,Standard,2023-07-18,True,15.99,Mobile,2,2022-11-13 09:38:31,1096,1343,0,39,Yes,0,0,60
4084,user_04456,anita84@example.org,Ashley,Mills,39,Male,Canada,Ontario,Tiffanyburgh,Standard,2023-05-22,True,15.99,Desktop,1,2023-07-06 05:59:41,1153,1108,0,10,No,0,0,17
4085,user_04457,mlopez@example.org,Rachel,Petersen,25,Male,USA,Ohio,Lake Williamhaven,Standard,2024-07-29,True,15.99,Tablet,5,2025-03-04 21:51:46,719,500,0,58,Yes,0,1,53
4086,user_04458,hhill@example.com,Mary,Hall,35,Female,USA,Missouri,Lake Russellville,Premium+,2025-03-23,True,29.99,Tablet,2,2024-07-04 19:39:42,482,743,0,41,Yes,0,0,22
4087,user_04459,jodygonzales@example.org,Shawn,Moody,14,Male,USA,Michigan,Chandlermouth,Basic,2023-04-16,True,9.99,Mobile,1,2023-11-05 21:22:54,1189,985,0,58,Yes,0,1,21
4088,user_04460,wwalton@example.org,Andre,Schwartz,35,Other,USA,Washington,West Alex,Premium,2024-02-13,True,21.99,Laptop,3,2023-10-11 09:14:23,886,1011,0,11,Yes,0,0,16
4089,user_04461,kaylee70@example.net,Joshua,Rios,20,Male,Canada,Nova Scotia,South Nicole,Premium,2023-11-22,True,21.99,Gaming Console,2,2025-06-21 17:24:55,969,392,0,14,Yes,0,0,41
4090,user_04462,gregoryanderson@example.org,Sean,Clayton,41,Female,Canada,Saskatchewan,East Emilyborough,Standard,2022-12-17,True,15.99,Desktop,2,2023-06-28 22:33:59,1309,1115,0,43,Yes,0,0,39
4091,user_04463,dayalexander@example.com,Kevin,Long,48,Female,Canada,Nova Scotia,South Sydney,Premium,2024-02-01,True,21.99,Laptop,2,2023-01-18 07:01:37,898,1277,0,7,Yes,0,1,53
4092,user_04464,kerri34@example.com,Gary,Baker,35,Female,Canada,Quebec,Johnfort,Premium+,2025-04-25,True,29.99,Desktop,4,2024-07-02 03:24:48,449,746,0,46,Yes,0,1,49
4093,user_04465,erika99@example.com,Angelica,Bailey,43,Female,Canada,Quebec,Michealside,Standard,2023-11-20,True,15.99,Gaming Console,2,2025-06-13 20:43:23,971,399,0,20,Yes,0,0,56
4094,user_04466,smithlauren@example.net,Christopher,Thomas,35,Male,USA,Texas,South Anneville,Premium,2024-08-06,False,21.99,Mobile,2,2024-10-26 18:59:12,711,629,0,11,Yes,0,0,26
4095,user_04467,lnunez@example.com,Nicole,Powers,50,Female,USA,Georgia,Wolfetown,Standard,2024-07-30,True,15.99,Desktop,2,2023-11-13 08:22:55,718,978,0,22,Yes,1,0,31
4096,user_04468,lauren51@example.org,Bonnie,Christian,14,Male,USA,Texas,Oconnorport,Basic,2025-01-21,True,9.99,Mobile,6,2025-07-23 10:09:40,543,360,0,0,Yes,0,1,19
4097,user_04469,tatekeith@example.com,Ryan,Perkins,31,Male,USA,Illinois,South Sarah,Standard,2023-12-31,False,15.99,Smart TV,4,2023-05-27 19:25:46,930,1147,0,41,No,3,1,50
4098,user_04470,riverasteven@example.com,Matthew,Thompson,53,Male,USA,Pennsylvania,Carlosside,Premium,2024-07-27,True,21.99,Desktop,5,2025-05-26 15:20:08,721,418,0,24,No,0,0,24
4099,user_04472,warrenalexander@example.net,Nicholas,Chandler,38,Female,Canada,Quebec,West Ashley,Premium,2023-07-07,True,21.99,Tablet,1,2023-05-24 20:47:23,1107,1150,0,24,No,0,0,20
4100,user_04473,stephen22@example.net,Nathan,Stewart,35,Female,USA,New York,Christinabury,Premium+,2023-01-02,True,29.99,Desktop,3,2024-12-30 07:46:51,1293,565,0,54,Yes,0,1,51
4101,user_04474,nelsonaustin@example.com,Keith,Mathews,42,Female,Canada,Ontario,Clairefort,Premium+,2025-07-05,True,29.99,Laptop,2,2023-10-04 22:12:58,378,1017,0,6,Yes,3,1,50
4102,user_04475,stephen05@example.org,Theodore,Ward,40,Male,USA,Massachusetts,Port Ashley,Premium+,2024-03-08,False,29.99,Gaming Console,1,2024-06-14 05:28:04,862,764,0,11,Yes,1,0,12
4103,user_04476,juan46@example.net,Samantha,Park,36,Prefer not to say,USA,Indiana,Alexandrastad,Basic,2022-09-26,True,9.99,Laptop,4,2025-01-10 13:58:17,1391,554,0,53,Yes,0,1,45
4104,user_04477,strongjohn@example.org,Andrew,Hill,27,Female,Canada,Ontario,South Jenniferhaven,Standard,2024-06-05,True,15.99,Tablet,2,2024-10-13 18:30:01,773,643,0,53,Yes,0,1,33
4105,user_04478,jennifervazquez@example.net,Amber,Ramos,38,Female,USA,Georgia,Lake Kevin,Basic,2023-04-08,False,9.99,Laptop,1,2024-10-28 03:57:59,1197,628,0,43,Yes,0,1,29
4106,user_04479,veronica05@example.com,Susan,Anderson,34,Male,USA,Illinois,North Daniel,Premium,2025-04-05,False,21.99,Laptop,5,2022-11-07 17:15:23,469,1349,0,35,Yes,0,0,54
4107,user_04480,sbarker@example.net,Aaron,Edwards,18,Male,USA,California,North Danielside,Basic,2023-08-05,True,9.99,Laptop,3,2022-11-04 06:06:37,1078,1352,0,48,Yes,1,0,43
4108,user_04481,tracyanderson@example.com,David,Saunders,36,Female,USA,North Carolina,Hickmanview,Premium,2023-02-17,True,21.99,Mobile,3,2024-03-08 23:56:28,1247,861,0,41,Yes,0,1,15
4109,user_04482,sparksalex@example.net,Tina,Thomas,29,Male,USA,New Jersey,Port Alanborough,Premium,2024-08-04,True,21.99,Laptop,2,2024-11-24 18:45:21,713,601,0,7,Yes,1,0,40
4110,user_04483,julie76@example.com,Scott,Oliver,10,Female,USA,Illinois,North Richardland,Premium,2024-08-31,True,21.99,Desktop,2,2023-10-03 13:15:31,686,1019,0,20,No,1,0,57
4111,user_04484,jackjordan@example.net,William,Carlson,42,Female,Canada,British Columbia,Reyesberg,Premium,2023-09-12,False,21.99,Laptop,2,2024-02-08 20:19:38,1040,890,0,30,No,0,0,37
4112,user_04485,longpamela@example.com,Matthew,Phillips,51,Female,Canada,British Columbia,Geraldtown,Standard,2025-07-19,True,15.99,Laptop,2,2023-10-29 15:46:06,364,993,0,28,Yes,0,0,4
4113,user_04486,davidbaker@example.org,Tanner,Marsh,21,Male,USA,Ohio,East Shannon,Standard,2023-07-31,False,15.99,Mobile,4,2022-08-12 09:53:49,1083,1436,0,6,Yes,1,0,17
4114,user_04487,regina12@example.com,Eric,Mullen,29,Male,USA,Ohio,North Jennifer,Standard,2024-05-31,True,15.99,Desktop,2,2024-07-10 06:00:12,778,738,0,48,Yes,0,1,3
4115,user_04488,rfitzpatrick@example.com,Erika,Gray,12,Male,USA,Illinois,Forbesport,Standard,2022-12-25,True,15.99,Tablet,3,2024-08-21 14:00:02,1301,696,0,45,Yes,0,0,54
4116,user_04489,miranda03@example.net,Sarah,Rodriguez,35,Female,USA,Missouri,Fitzgeraldfurt,Premium,2023-09-09,False,21.99,Desktop,3,2023-07-22 03:11:54,1043,1092,0,29,No,0,0,30
4117,user_04490,singhthomas@example.com,Alex,Grimes,45,Female,Canada,Quebec,New Andrew,Standard,2022-09-30,False,15.99,Tablet,5,2024-12-28 10:48:50,1387,567,0,49,Yes,0,1,41
4118,user_04491,zporter@example.org,Julie,Cunningham,19,Female,USA,Florida,Palmerborough,Premium,2022-08-03,True,21.99,Desktop,4,2023-12-22 02:18:33,1445,939,0,26,No,0,1,18
4119,user_04492,erica21@example.org,Brandy,Schultz,41,Female,USA,New Jersey,Jamesberg,Premium,2023-04-26,True,21.99,Gaming Console,8,2024-12-08 06:30:54,1179,587,0,55,Yes,0,1,8
4120,user_04493,suttonrebecca@example.net,Douglas,Thompson,26,Male,USA,Florida,Port Christopher,Basic,2023-11-18,True,9.99,Gaming Console,2,2023-02-26 16:32:15,973,1238,0,49,Yes,0,1,12
4121,user_04494,wilsonbrittany@example.com,Courtney,Escobar,34,Female,USA,Virginia,Pierceside,Standard,2025-04-26,False,15.99,Laptop,3,2023-10-07 14:45:30,448,1015,0,19,No,0,0,49
4122,user_04495,curryryan@example.com,Daniel,Adams,14,Female,USA,Ohio,South Jesse,Basic,2025-06-19,True,9.99,Smart TV,3,2024-09-29 19:11:34,394,656,0,22,Yes,0,0,50
4123,user_04496,rponce@example.org,Christina,Smith,32,Female,USA,Michigan,Castilloshire,Premium+,2025-02-24,True,29.99,Smart TV,2,2023-01-21 01:06:39,509,1274,0,10,Yes,0,0,27
4124,user_04497,alvarezandrew@example.org,Steven,Bird,38,Female,Canada,Newfoundland and Labrador,Estradaside,Basic,2024-10-05,True,9.99,Laptop,2,2024-02-11 03:50:02,651,888,0,22,Yes,2,1,9
4125,user_04498,dpeterson@example.net,Christian,Cantu,43,Female,Canada,Prince Edward Island,Williambury,Standard,2023-11-06,True,15.99,Mobile,5,2023-04-09 02:33:06,985,1196,0,16,Yes,0,0,20
4126,user_04499,nrodriguez@example.org,Brianna,Smith,35,Female,USA,New Jersey,Matthewstad,Premium+,2023-01-20,False,29.99,Gaming Console,2,2025-05-26 18:52:21,1275,417,0,7,Yes,1,1,32
4127,user_04500,haydenmichael@example.org,Bobby,Mccarty,30,Female,USA,Virginia,East William,Standard,2022-09-25,True,15.99,Smart TV,6,2024-04-05 11:33:32,1392,834,0,2,Yes,0,0,23
4128,user_04501,beasleycarol@example.com,Bobby,Walker,33,Female,Canada,British Columbia,Lake Victoriaberg,Premium,2023-04-12,True,21.99,Laptop,3,2024-04-10 14:49:51,1193,829,0,32,Yes,0,1,33
4129,user_04502,jeremyhill@example.com,Veronica,Perkins,51,Male,USA,Missouri,Andersonhaven,Premium,2025-05-12,True,21.99,Tablet,5,2024-09-02 04:39:28,432,684,0,11,No,0,0,24
4130,user_04503,mjacobs@example.org,Brandon,Miller,49,Male,USA,Texas,Perkinshaven,Standard,2023-05-25,True,15.99,Tablet,5,2022-08-05 08:25:47,1150,1443,0,54,Yes,0,1,17
4131,user_04504,beardrhonda@example.net,Jason,Brown,27,Female,USA,Wisconsin,Lake Latasha,Premium,2024-12-14,True,21.99,Tablet,1,2024-03-05 09:00:20,581,865,0,57,Yes,1,1,45
4132,user_04505,marcus01@example.com,Jeffrey,Garcia,43,Female,USA,Texas,Tuckerstad,Standard,2022-12-30,True,15.99,Laptop,1,2022-10-04 17:39:43,1296,1383,0,49,Yes,2,0,54
4133,user_04506,sierragonzalez@example.net,Faith,Garner,23,Male,USA,California,Elizabethfort,Premium,2023-09-14,True,21.99,Laptop,1,2024-05-29 08:24:09,1038,780,0,42,Yes,0,1,40
4134,user_04507,patrickbryan@example.org,Ashley,Harrington,43,Male,Canada,Newfoundland and Labrador,Wilsonport,Basic,2023-07-21,True,9.99,Laptop,3,2023-05-08 17:29:01,1093,1167,0,22,Yes,0,0,27
4135,user_04509,petersenmary@example.org,David,Moyer,24,Male,USA,Missouri,South Danielview,Standard,2025-05-13,True,15.99,Desktop,2,2023-03-20 11:30:54,431,1216,0,0,Yes,0,0,56
4136,user_04510,shahkimberly@example.org,Michael,Cameron,25,Male,USA,Ohio,Port Donna,Premium,2023-01-09,True,21.99,Mobile,2,2025-02-01 19:22:56,1286,531,0,26,Yes,0,0,24
4137,user_04511,qvaldez@example.net,Emily,Hill,35,Prefer not to say,USA,Washington,West Tammieberg,Basic,2022-12-20,True,9.99,Gaming Console,3,2025-07-18 17:22:48,1306,365,0,44,Yes,2,1,10
4138,user_04512,joseph08@example.com,Kristen,Jacobs,11,Male,Canada,Ontario,Myersberg,Premium,2023-05-02,True,21.99,Desktop,2,2024-09-20 14:17:29,1173,666,0,34,Yes,0,0,2
4139,user_04513,ericperry@example.org,Nicole,Hill,39,Male,USA,Arizona,Lake Martinville,Premium+,2025-05-07,True,29.99,Gaming Console,3,2024-10-29 02:24:01,437,627,0,54,Yes,2,1,18
4140,user_04514,jsloan@example.net,Richard,Chapman,47,Male,USA,Wisconsin,Millerport,Standard,2023-05-05,True,15.99,Smart TV,3,2024-06-18 14:32:14,1170,760,0,8,Yes,0,1,47
4141,user_04515,kennedydonna@example.com,Tiffany,Morgan,35,Male,USA,Arizona,Kristenfurt,Standard,2024-03-07,False,15.99,Gaming Console,2,2025-03-27 21:12:39,863,477,0,30,Yes,1,0,57
4142,user_04516,roachjason@example.org,Tommy,Shelton,36,Female,Canada,New Brunswick,Lisaville,Premium,2023-12-17,False,21.99,Gaming Console,1,2022-11-24 07:05:34,944,1332,0,37,No,0,0,35
4143,user_04517,fitzgeraldhenry@example.org,Anne,Gibson,35,Female,Canada,Quebec,Stewartborough,Standard,2024-01-09,True,15.99,Desktop,2,2025-07-31 09:04:25,921,352,0,24,Yes,0,0,26
4144,user_04518,qvaldez@example.com,Joan,Roberson,25,Prefer not to say,Canada,Manitoba,Taylorstad,Premium,2025-07-22,True,21.99,Desktop,6,2023-12-13 18:44:29,361,948,0,30,Yes,0,0,0
4145,user_04519,bateskarla@example.net,Jerry,Lyons,22,Male,USA,Illinois,New Samuelhaven,Premium,2025-07-25,True,21.99,Desktop,4,2023-05-02 15:00:43,358,1173,0,24,Yes,0,0,30
4146,user_04520,melissabarber@example.org,Jeffrey,Page,35,Female,USA,New York,Steelefort,Premium,2023-01-28,True,21.99,Smart TV,4,2022-09-28 17:19:11,1267,1389,0,6,No,0,0,6
4147,user_04521,troy85@example.net,Kevin,Hernandez,40,Female,Canada,British Columbia,New Jonathantown,Basic,2023-09-06,True,9.99,Gaming Console,4,2023-12-13 08:14:35,1046,948,0,58,No,0,1,13
4148,user_04522,burnsmichael@example.com,Ashley,Brown,36,Female,USA,Maryland,Martinezbury,Basic,2024-08-06,True,9.99,Tablet,2,2025-01-13 05:49:44,711,551,0,49,Yes,0,1,28
4149,user_04523,sperez@example.net,Patrick,Hudson,43,Male,Canada,Prince Edward Island,Diazberg,Standard,2023-07-28,True,15.99,Tablet,2,2025-03-24 01:49:56,1086,481,0,13,Yes,0,0,23
4150,user_04524,oscar65@example.com,Juan,Parks,35,Male,USA,Michigan,Lake Scotttown,Premium,2023-06-06,True,21.99,Tablet,1,2023-11-03 05:37:20,1138,988,0,9,No,1,0,3
4151,user_04525,dennismclean@example.net,Marie,Lamb,51,Male,USA,Arizona,East Nicholetown,Standard,2023-01-25,False,15.99,Smart TV,5,2023-05-23 11:59:51,1270,1152,0,11,No,0,0,7
4152,user_04526,harveychristian@example.com,Raymond,Stewart,40,Female,USA,Virginia,Port Evanland,Premium,2023-05-19,True,21.99,Tablet,1,2025-03-22 23:02:51,1156,482,0,49,Yes,0,1,40
4153,user_04527,lawrence81@example.com,Rachel,Hall,35,Female,USA,Georgia,Port Tracihaven,Premium,2023-07-18,True,21.99,Laptop,7,2023-02-21 01:21:06,1096,1243,0,2,Yes,0,0,23
4154,user_04528,lewischad@example.net,Edward,Peterson,45,Female,Canada,Prince Edward Island,Taylorside,Standard,2023-08-18,True,15.99,Tablet,4,2023-10-21 16:50:01,1065,1001,0,1,Yes,0,0,32
4155,user_04529,rschaefer@example.com,Jessica,Rogers,28,Male,USA,Georgia,South Christopherville,Premium,2024-02-29,True,21.99,Smart TV,4,2024-04-17 07:39:28,870,822,0,48,Yes,0,1,29
4156,user_04530,xrobinson@example.com,Denise,Cabrera,53,Male,USA,Georgia,Heathermouth,Standard,2024-12-09,True,15.99,Gaming Console,2,2024-04-10 19:34:18,586,828,0,32,No,0,1,35
4157,user_04531,cassie51@example.org,Daniel,Miller,49,Female,USA,North Carolina,South Ashley,Premium,2023-08-21,True,21.99,Smart TV,4,2023-12-08 17:28:16,1062,953,0,57,Yes,0,1,12
4158,user_04532,ilee@example.com,Ronald,Wang,53,Female,USA,Tennessee,Port Thomas,Premium,2023-02-27,True,21.99,Desktop,3,2024-01-27 15:00:14,1237,903,0,36,No,0,1,15
4159,user_04533,hamptonjacob@example.net,Margaret,Williams,35,Female,USA,California,West Annettefort,Premium,2024-01-26,True,21.99,Laptop,2,2022-10-04 21:52:58,904,1382,0,26,Yes,0,0,0
4160,user_04534,uwashington@example.org,Laura,Allen,36,Female,Canada,New Brunswick,Brandonview,Premium+,2024-03-06,True,29.99,Desktop,6,2025-02-20 02:26:16,864,513,0,51,Yes,0,0,31
4161,user_04535,gparks@example.org,Katherine,Williams,45,Prefer not to say,USA,New Jersey,Dennisberg,Premium,2024-07-01,True,21.99,Smart TV,2,2025-03-27 18:56:51,747,477,0,33,Yes,0,1,53
4162,user_04536,zcollins@example.org,Arthur,Armstrong,42,Male,Canada,Newfoundland and Labrador,South Jacquelinetown,Premium,2024-01-09,False,21.99,Mobile,7,2024-07-06 14:22:14,921,742,0,36,No,0,0,32
4163,user_04537,pamela20@example.com,Anthony,Maxwell,48,Female,USA,Virginia,South Matthew,Standard,2024-10-25,True,15.99,Mobile,4,2023-08-07 16:11:54,631,1076,0,7,Yes,0,0,1
4164,user_04538,jennifer22@example.org,Michelle,Butler,44,Male,USA,Massachusetts,Port Kenneth,Standard,2024-05-03,False,15.99,Gaming Console,6,2024-04-28 22:16:55,806,810,0,56,Yes,0,1,21
4165,user_04539,sarahhancock@example.org,Ashley,Miller,52,Female,USA,Indiana,New Alexandraview,Premium,2024-04-06,True,21.99,Laptop,2,2023-11-19 14:00:05,833,972,0,60,No,0,1,25
4166,user_04540,christopher25@example.com,Dominic,Harris,38,Male,Canada,Manitoba,West Matthew,Basic,2025-01-29,False,9.99,Tablet,4,2023-02-28 21:26:16,535,1235,0,4,No,2,0,15
4167,user_04541,daniellegraham@example.com,Jennifer,Valencia,30,Female,USA,Indiana,Kylefort,Basic,2024-12-18,True,9.99,Tablet,6,2022-12-10 04:10:30,577,1316,0,38,Yes,0,0,49
4168,user_04542,ecarlson@example.net,Thomas,Smith,38,Female,USA,Wisconsin,Lake Destiny,Standard,2024-03-06,True,15.99,Tablet,5,2024-01-25 11:28:48,864,905,0,40,Yes,0,1,4
4169,user_04543,lance06@example.net,James,Leach,42,Male,USA,Texas,Millerville,Premium,2024-03-31,True,21.99,Desktop,1,2023-01-06 17:51:20,839,1289,0,51,Yes,1,1,3
4170,user_04544,wallacejesse@example.net,James,Smith,35,Female,USA,Washington,Cathyport,Standard,2024-02-25,True,15.99,Tablet,2,2023-05-06 22:57:08,874,1168,0,45,Yes,0,1,54
4171,user_04545,robinsonjonathan@example.com,Michael,Harris,50,Female,Canada,Prince Edward Island,West Brianburgh,Premium,2023-10-01,True,21.99,Gaming Console,4,2023-11-11 01:00:28,1021,980,0,53,Yes,0,1,52
4172,user_04546,weberyvette@example.com,Christopher,Hernandez,13,Female,Canada,Manitoba,New Warren,Standard,2023-03-01,True,15.99,Tablet,2,2025-02-27 10:13:44,1235,506,0,53,Yes,0,1,41
4173,user_04547,dixoncrystal@example.net,Angela,Zamora,29,Male,USA,Washington,Desireeton,Standard,2023-01-30,True,15.99,Gaming Console,1,2023-05-13 14:28:39,1265,1162,0,43,No,0,1,14
4174,user_04548,kelleybrian@example.com,David,Rivera,33,Other,USA,Michigan,East Caleb,Premium,2024-09-09,True,21.99,Laptop,1,2023-09-07 08:44:25,677,1045,0,44,Yes,0,1,25
4175,user_04549,fwilkerson@example.com,Stephanie,Osborn,27,Female,USA,Texas,Julialand,Premium,2023-09-04,True,21.99,Tablet,1,2024-09-14 14:52:25,1048,672,0,23,No,0,1,2
4176,user_04550,james21@example.net,Melanie,Shelton,38,Male,USA,Pennsylvania,Kinghaven,Premium,2023-12-08,True,21.99,Mobile,6,2024-02-01 08:12:06,953,898,0,26,No,1,0,36
4177,user_04551,kyoung@example.net,Christine,White,16,Female,USA,Florida,Lake Susantown,Premium,2022-12-08,True,21.99,Desktop,2,2025-05-17 14:32:28,1318,427,0,35,Yes,0,0,34
4178,user_04552,gina84@example.org,Jennifer,Knight,20,Male,USA,Virginia,West Seth,Basic,2023-11-26,False,9.99,Mobile,3,2024-02-18 05:58:39,965,881,0,19,Yes,2,0,23
4179,user_04553,mtorres@example.com,Jeffrey,Robinson,25,Female,USA,Pennsylvania,Wintersville,Standard,2024-04-26,True,15.99,Gaming Console,2,2022-09-13 09:59:27,813,1404,0,26,Yes,0,0,39
4180,user_04554,hesparza@example.net,Kimberly,Wells,14,Male,Canada,Alberta,Rosariochester,Basic,2022-12-09,False,9.99,Smart TV,1,2022-12-12 22:09:44,1317,1313,0,52,Yes,1,1,21
4181,user_04555,marquezsherri@example.net,Jacob,Richards,35,Male,USA,Virginia,Port Kristinaton,Premium,2022-09-04,True,21.99,Mobile,4,2023-11-25 12:45:35,1413,966,0,59,Yes,0,1,2
